time,idStation,meteo_data.mean_latitude,meteo_data.mean_longitude,meteo_data.mean_temperature
2020-04-11T12:00:00.000Z,19050,42.7791,-8.31869,15.843333333333334
2020-04-11T12:00:00.000Z,19052,42.2124,-8.58906,13.799999999999999
2020-04-11T12:00:00.000Z,19054,42.0693,-8.56241,16.673333333333336
2020-04-11T12:00:00.000Z,19055,42.0309,-8.67466,16.636666666666667
2020-04-11T12:00:00.000Z,19056,42.5371,-8.71611,16.786666666666665
2020-04-11T12:00:00.000Z,19057,42.1185,-8.44265,16.96
2020-04-11T12:00:00.000Z,19058,42.3272,-8.56836,15.923333333333334
2020-04-11T12:00:00.000Z,19065,42.5072,-8.72667,15.93
2020-04-11T12:00:00.000Z,19066,42.497284,-8.763516,15.616666666666667
2020-04-11T12:00:00.000Z,19068,42.4363,-8.77466,15.893333333333333
2020-04-11T12:00:00.000Z,19069,42.4574,-8.87601,16.066666666666666
2020-04-11T12:00:00.000Z,19070,42.4681,-8.74201,13.303333333333335
2020-04-11T12:00:00.000Z,19071,43.0687,-8.41214,14.896666666666667
2020-04-11T12:00:00.000Z,19072,42.3932,-8.5062,12.993333333333334
2020-04-11T12:00:00.000Z,19073,42.4203,-7.027080000000001,17.513333333333332
2020-04-11T12:00:00.000Z,50500,42.88660000000001,-8.52114,17.513333333333332
2020-04-11T13:00:00.000Z,10045,43.2414,-8.26223,15.659999999999998
2020-04-11T13:00:00.000Z,10046,43.3431,-7.8944,11.74
2020-04-11T13:00:00.000Z,10047,43.54070000000001,-7.08302,15.799999999999999
2020-04-11T13:00:00.000Z,10048,42.1196,-7.344630000000001,13.726666666666667
2020-04-11T13:00:00.000Z,10049,42.555200000000006,-9.028599999999999,16.86
2020-04-11T13:00:00.000Z,10050,43.4915,-8.252269999999998,16.084999999999997
2020-04-11T13:00:00.000Z,10052,42.7456,-8.77631,10.426666666666668
2020-04-11T13:00:00.000Z,10053,42.992700000000006,-7.5469,17.675
2020-04-11T13:00:00.000Z,10055,43.2266,-7.783070000000001,12.596666666666664
2020-04-11T13:00:00.000Z,10056,42.4732,-7.501779999999999,14.866666666666667
2020-04-11T13:00:00.000Z,10057,42.2987,-7.59066,13.568333333333333
2020-04-11T13:00:00.000Z,10058,41.9743,-7.39877,17.13
2020-04-11T13:00:00.000Z,10060,42.0786,-8.67944,13.698333333333336
2020-04-11T13:00:00.000Z,10061,42.614399999999996,-8.137299999999998,14.215000000000002
2020-04-11T13:00:00.000Z,10062,42.8208,-6.922899999999999,10.523333333333335
2020-04-11T13:00:00.000Z,10064,42.4092,-8.66422,16.405000000000005
2020-04-11T13:00:00.000Z,10067,42.45929999999999,-8.704300000000002,12.229999999999999
2020-04-11T13:00:00.000Z,10085,42.58010000000001,-8.80471,15.171666666666667
2020-04-11T13:00:00.000Z,10086,42.3153,-8.40021,11.368333333333332
2020-04-11T13:00:00.000Z,10087,42.9686,-8.8683,13.76
2020-04-11T13:00:00.000Z,10088,43.4546,-7.44625,13.021666666666667
2020-04-11T13:00:00.000Z,10089,42.9074,-7.98265,14.586666666666666
2020-04-11T13:00:00.000Z,10091,41.99450000000001,-8.8662,10.871666666666668
2020-04-11T13:00:00.000Z,10092,43.704299999999996,-8.05247,12.263333333333334
2020-04-11T13:00:00.000Z,10093,43.336000000000006,-8.836420000000002,15.783333333333333
2020-04-11T13:00:00.000Z,10094,43.1248,-8.27939,12.998333333333335
2020-04-11T13:00:00.000Z,10095,42.8228,-8.46125,15.186666666666667
2020-04-11T13:00:00.000Z,10096,43.0952,-8.69099,12.568333333333333
2020-04-11T13:00:00.000Z,10097,43.5918,-7.78878,12.343333333333334
2020-04-11T13:00:00.000Z,10098,42.747099999999996,-7.248739999999999,14.596666666666664
2020-04-11T13:00:00.000Z,10099,42.647600000000004,-7.47627,18.19
2020-04-11T13:00:00.000Z,10100,42.4924,-7.27582,16.933333333333334
2020-04-11T13:00:00.000Z,10101,43.0374,-7.892650000000001,12.311666666666667
2020-04-11T13:00:00.000Z,10102,42.594699999999996,-7.1923900000000005,14.78
2020-04-11T13:00:00.000Z,10103,43.5582,-7.27814,14.718333333333334
2020-04-11T13:00:00.000Z,10104,43.6608,-7.56297,11.248333333333333
2020-04-11T13:00:00.000Z,10105,43.1626,-7.28258,15.738333333333335
2020-04-11T13:00:00.000Z,10106,43.3392,-7.16804,16.328333333333337
2020-04-11T13:00:00.000Z,10107,43.1457,-7.79112,14.745
2020-04-11T13:00:00.000Z,10108,42.8131,-7.620159999999999,17.503333333333334
2020-04-11T13:00:00.000Z,10109,42.4146,-8.23824,14.666666666666666
2020-04-11T13:00:00.000Z,10110,41.9462,-7.708379999999999,16.265
2020-04-11T13:00:00.000Z,10111,41.944799999999994,-8.10617,16.501666666666665
2020-04-11T13:00:00.000Z,10112,42.1736,-7.9681500000000005,17.205000000000002
2020-04-11T13:00:00.000Z,10113,42.23329999999999,-7.629220000000001,16.411666666666665
2020-04-11T13:00:00.000Z,10114,42.4631,-6.929479999999999,16.323333333333334
2020-04-11T13:00:00.000Z,10115,42.3554,-7.00864,12.638333333333334
2020-04-11T13:00:00.000Z,10116,42.163000000000004,-7.08961,16.34
2020-04-11T13:00:00.000Z,10117,42.3939,-7.297159999999999,12.928333333333333
2020-04-11T13:00:00.000Z,10118,43.6449,-7.374809999999999,11.966666666666667
2020-04-11T13:00:00.000Z,10119,41.90359999999999,-7.97191,13.376666666666665
2020-04-11T13:00:00.000Z,10121,42.4675,-8.50289,13.813333333333333
2020-04-11T13:00:00.000Z,10122,42.5798,-7.933080000000001,10.746666666666668
2020-04-11T13:00:00.000Z,10124,42.876,-8.55943,14.301666666666668
2020-04-11T13:00:00.000Z,10125,42.21179999999999,-8.90842,15.473333333333331
2020-04-11T13:00:00.000Z,10126,42.3821,-8.936189999999998,14.960000000000003
2020-04-11T13:00:00.000Z,10127,42.5953,-8.619,15.133333333333333
2020-04-11T13:00:00.000Z,10128,42.4649,-9.01365,15.128333333333332
2020-04-11T13:00:00.000Z,10129,42.4031,-8.798789999999999,15.733333333333334
2020-04-11T13:00:00.000Z,10130,42.3752,-6.783360000000001,8.641666666666667
2020-04-11T13:00:00.000Z,10131,42.2602,-7.298320000000001,7.249999999999999
2020-04-11T13:00:00.000Z,10132,42.7071,-7.04708,12.43
2020-04-11T13:00:00.000Z,10133,42.6756,-8.58618,9.885
2020-04-11T13:00:00.000Z,10136,43.1771,-7.04786,14.986666666666666
2020-04-11T13:00:00.000Z,10137,42.95600000000001,-6.915300000000001,14.323333333333332
2020-04-11T13:00:00.000Z,10138,42.2078,-6.8925600000000005,8.486666666666666
2020-04-11T13:00:00.000Z,10139,43.028873,-8.974914,13.973333333333334
2020-04-11T13:00:00.000Z,10141,43.5625,-8.13282,13.538333333333334
2020-04-11T13:00:00.000Z,10142,42.2259,-8.713499999999998,15.216666666666669
2020-04-11T13:00:00.000Z,10143,43.734,-7.86335,14.688333333333333
2020-04-11T13:00:00.000Z,10144,42.93200000000001,-8.17469,14.346666666666666
2020-04-11T13:00:00.000Z,10146,43.1559,-7.485880000000001,16.30666666666667
2020-04-11T13:00:00.000Z,10148,42.3435,-7.84885,20.24833333333333
2020-04-11T13:00:00.000Z,10153,43.1081,-9.056939999999999,11.805
2020-04-11T13:00:00.000Z,10154,42.320699999999995,-8.60187,15.339999999999998
2020-04-11T13:00:00.000Z,10155,42.353,-7.8778999999999995,19.155
2020-04-11T13:00:00.000Z,10156,42.425900000000006,-8.644,18.156666666666666
2020-04-11T13:00:00.000Z,10157,43.38276,-8.409203,15.495
2020-04-11T13:00:00.000Z,10158,42.656299999999995,-8.10716,12.951666666666666
2020-04-11T13:00:00.000Z,10161,42.16989999999999,-8.68605,11.755
2020-04-11T13:00:00.000Z,10162,43.6309,-7.63088,16.481666666666666
2020-04-11T13:00:00.000Z,10163,42.610943,-8.370902,12.118333333333334
2020-04-11T13:00:00.000Z,10164,43.351746,-7.265624,17.715
2020-04-11T13:00:00.000Z,10165,42.145298,-8.611879,17.186666666666667
2020-04-11T13:00:00.000Z,10166,42.24651,-8.454064,16.456666666666667
2020-04-11T13:00:00.000Z,10167,43.544186,-7.451914000000001,16.75166666666667
2020-04-11T13:00:00.000Z,10168,43.24025,-7.5551140000000006,16.131666666666664
2020-04-11T13:00:00.000Z,10169,42.1155,-8.837180000000002,15.775
2020-04-11T13:00:00.000Z,10170,42.816714999999995,-7.750346,12.924999999999999
2020-04-11T13:00:00.000Z,10171,42.513786,-7.523139,18.063333333333333
2020-04-11T13:00:00.000Z,10172,42.133602,-8.412951,12.468333333333334
2020-04-11T13:00:00.000Z,10201,42.7123,-7.12567,11.423333333333334
2020-04-11T13:00:00.000Z,10202,42.67000000000001,-7.88797,11.128333333333336
2020-04-11T13:00:00.000Z,10500,41.953,-7.43918,18.400000000000002
2020-04-11T13:00:00.000Z,10800,43.1244,-9.17832,14.453333333333333
2020-04-11T13:00:00.000Z,10905,42.3396,-8.833799999999998,16.5
2020-04-11T13:00:00.000Z,10906,42.2604,-8.782579999999998,15.225
2020-04-11T13:00:00.000Z,14000,43.36509999999999,-8.37471,13.873333333333333
2020-04-11T13:00:00.000Z,14003,43.347199999999994,-8.53118,14.209999999999999
2020-04-11T13:00:00.000Z,14010,43.363400000000006,-8.44186,16.061666666666664
2020-04-11T13:00:00.000Z,19001,43.156200000000005,-8.685360000000001,16.425
2020-04-11T13:00:00.000Z,19003,42.7848,-8.43471,16.02
2020-04-11T13:00:00.000Z,19004,43.554300000000005,-8.20332,15.495
2020-04-11T13:00:00.000Z,19005,43.307987,-8.27649,14.185
2020-04-11T13:00:00.000Z,19008,43.0019,-8.6992,13.706666666666669
2020-04-11T13:00:00.000Z,19010,42.8014,-8.83688,15.045
2020-04-11T13:00:00.000Z,19011,42.7948,-8.710409999999998,15.556666666666667
2020-04-11T13:00:00.000Z,19012,42.6747,-8.85457,16.743333333333336
2020-04-11T13:00:00.000Z,19014,43.4569,-7.34011,16.04
2020-04-11T13:00:00.000Z,19015,43.40539999999999,-7.50204,14.118333333333334
2020-04-11T13:00:00.000Z,19016,43.374599999999994,-7.64468,15.058333333333332
2020-04-11T13:00:00.000Z,19018,43.031902,-7.187796,12.746666666666664
2020-04-11T13:00:00.000Z,19020,42.796699999999994,-7.38156,18.278333333333332
2020-04-11T13:00:00.000Z,19021,42.614399999999996,-7.718319999999999,15.850000000000001
2020-04-11T13:00:00.000Z,19022,42.5354,-7.70489,17.01666666666667
2020-04-11T13:00:00.000Z,19023,42.4631,-7.287170000000001,19.511666666666667
2020-04-11T13:00:00.000Z,19024,42.72039999999999,-7.83161,12.718333333333334
2020-04-11T13:00:00.000Z,19025,43.4373,-7.2792699999999995,17.171666666666667
2020-04-11T13:00:00.000Z,19026,42.359199999999994,-8.118449999999998,20.111666666666668
2020-04-11T13:00:00.000Z,19027,42.10178,-7.71769,16.905
2020-04-11T13:00:00.000Z,19030,42.3521,-7.156669999999999,17.74
2020-04-11T13:00:00.000Z,19031,42.4295,-7.836480000000001,17.113333333333333
2020-04-11T13:00:00.000Z,19032,42.3124,-8.06676,18.871666666666666
2020-04-11T13:00:00.000Z,19033,42.3876,-7.43197,16.871666666666666
2020-04-11T13:00:00.000Z,19037,42.211099999999995,-6.991790000000001,13.588333333333333
2020-04-11T13:00:00.000Z,19038,42.06720000000001,-7.47249,17.948333333333334
2020-04-11T13:00:00.000Z,19039,41.98037299999999,-7.285578999999999,15.051666666666668
2020-04-11T13:00:00.000Z,19040,41.8982,-7.188009999999999,14.556666666666667
2020-04-11T13:00:00.000Z,19041,42.01749999999999,-7.04891,14.466666666666667
2020-04-11T13:00:00.000Z,19042,41.9617,-7.89539,15.431666666666667
2020-04-11T13:00:00.000Z,19044,42.2399,-8.13087,19.788333333333338
2020-04-11T13:00:00.000Z,19045,42.1804,-8.52493,17.625000000000004
2020-04-11T13:00:00.000Z,19046,42.539899999999996,-8.78443,16.75
2020-04-11T13:00:00.000Z,19047,41.93873,-8.78974,16.718333333333334
2020-04-11T13:00:00.000Z,19048,42.1341,-8.26359,17.451666666666664
2020-04-11T13:00:00.000Z,19050,42.7791,-8.318690000000002,16.09
2020-04-11T13:00:00.000Z,19052,42.2124,-8.589060000000002,14.803333333333333
2020-04-11T13:00:00.000Z,19054,42.0693,-8.56241,17.875
2020-04-11T13:00:00.000Z,19055,42.0309,-8.674660000000001,17.388333333333335
